timestamp,message,data
2025-07-05T06:32:14.890Z,"🎭 Step 6.1c: Main video chunks computed","{""chunkCount"":1000,""timestamp"":1554899.700000003}"
2025-07-05T06:32:14.890Z,"🎭 Step 6.2: Processing video raw-video-1751695581275-2711092","{""videoIndex"":1,""videoId"":""raw-video-1751695581275-2711092"",""timestamp"":1554899.8950000107}"
2025-07-05T06:32:14.890Z,"🎭 Step 6.2a: Processing additional video","{""timestamp"":1554900.0100000054}"
2025-07-05T06:32:14.890Z,"🎭 Downloading additional video (no cached blob)","{""timestamp"":1554900.1800000072}"
2025-07-05T06:32:14.894Z,"🎭 Step 6.2b: Computing chunks for additional video","{""timestamp"":1554903.9200000018}"
2025-07-05T06:33:21.169Z,"🎭 Step 6.5c: Additional video chunks computed","{""chunkCount"":661,""timestamp"":1621178.205000013}"
2025-07-05T06:33:21.170Z,"🎭 Step 6.6: Processing video raw-video-1751695581559-855623","{""videoIndex"":5,""videoId"":""raw-video-1751695581559-855623"",""timestamp"":1621178.3950000107}"
2025-07-05T06:33:21.170Z,"🎭 Step 6.6a: Processing additional video","{""timestamp"":1621178.475000009}"
2025-07-05T06:33:21.170Z,"🎭 Downloading additional video (no cached blob)","{""timestamp"":1621178.5850000083}"
2025-07-05T06:33:21.172Z,"🎭 Step 6.6b: Computing chunks for additional video","{""timestamp"":1621181.225000009}"
2025-07-05T06:33:32.936Z,"❌ Processing failed","{""error"":""Processing timeout after 3 minutes"",""videoId"":""raw-video-1751695581256-3796274"",""audioId"":""raw-audio-1751695581776-9695"",""preset"":{""name"":""Blends"",""type"":""blends""}}"
2025-07-05T06:33:32.937Z,"🎭 Discarding failed video","{""reason"":""moshing failed, removing from queue"",""videoId"":""raw-video-1751695581256-3796274""}"
2025-07-05T06:33:39.643Z,"🎭 Step 6.2c: Additional video chunks computed","{""chunkCount"":493,""timestamp"":1639651.3900000006}"
2025-07-05T06:33:39.643Z,"🎭 Step 6.3: Processing video raw-video-1751695581338-1085656","{""videoIndex"":2,""videoId"":""raw-video-1751695581338-1085656"",""timestamp"":1639651.5450000018}"
2025-07-05T06:33:39.643Z,"🎭 Step 6.3a: Processing additional video","{""timestamp"":1639651.6050000042}"
2025-07-05T06:33:39.643Z,"🎭 Downloading additional video (no cached blob)","{""timestamp"":1639651.6450000107}"
2025-07-05T06:33:39.646Z,"🎭 Step 6.3b: Computing chunks for additional video","{""timestamp"":1639654.4600000083}"
2025-07-05T06:33:50.469Z,"🎭 Step 6.6c: Additional video chunks computed","{""chunkCount"":241,""timestamp"":1650477.5900000036}"
2025-07-05T06:33:50.469Z,"🎭 Step 7: Building segments with multiple videos","{""segmentsCount"":7,""videosAvailable"":6,""timestamp"":1650477.7349999994}"
2025-07-05T06:33:50.469Z,"🎭 Step 8: Building final chunks array","{""timestamp"":1650477.900000006}"
2025-07-05T06:33:50.470Z,"🎭 Built chunks array","{""originalChunks"":283,""processedChunks"":283,""segments"":[{""from"":0,""to"":39,""repeat"":1,""chunkCount"":39,""audio"":""configured""},{""from"":38,""to"":44,""repeat"":8,""chunkCount"":48,""audio"":""configured""},{""from"":4,""to"":50,""repeat"":1,""chunkCount"":46,""audio"":""configured""},{""from"":48,""to"":55,""repeat"":8,""chunkCount"":56,""audio"":""configured""},{""from"":53,""to"":57,""repeat"":5,""chunkCount"":20,""audio"":""configured""},{""from"":90,""to"":120,""repeat"":1,""chunkCount"":30,""audio"":""configured""},{""from"":118,""to"":122,""repeat"":11,""chunkCount"":44,""audio"":""configured""}]}"
2025-07-05T06:33:50.470Z,"🎭 Step 9: Starting recordWithAudio","{""timestamp"":1650478.1650000066}"
2025-07-05T06:33:50.470Z,"🎭 Moshing progress","{""progress"":0,""timestamp"":1650478.8599999994}"
2025-07-05T06:33:50.803Z,"🎭 Moshing progress","{""progress"":2,""timestamp"":1650811.7300000042}"
2025-07-05T06:33:51.137Z,"🎭 Moshing progress","{""progress"":5,""timestamp"":1651145.0350000113}"
2025-07-05T06:33:51.471Z,"🎭 Moshing progress","{""progress"":7,""timestamp"":1651479.7600000054}"
2025-07-05T06:33:51.803Z,"🎭 Moshing progress","{""progress"":10,""timestamp"":1651811.7100000083}"
2025-07-05T06:33:52.137Z,"🎭 Moshing progress","{""progress"":12,""timestamp"":1652145.0150000006}"
2025-07-05T06:33:52.470Z,"🎭 Moshing progress","{""progress"":15,""timestamp"":1652478.3550000042}"
2025-07-05T06:33:52.803Z,"🎭 Moshing progress","{""progress"":17,""timestamp"":1652811.6950000077}"
2025-07-05T06:33:53.137Z,"🎭 Moshing progress","{""progress"":20,""timestamp"":1653145.0100000054}"
2025-07-05T06:33:53.470Z,"🎭 Moshing progress","{""progress"":22,""timestamp"":1653478.3599999994}"
2025-07-05T06:33:53.803Z,"🎭 Moshing progress","{""progress"":25,""timestamp"":1653811.6850000024}"
2025-07-05T06:33:54.137Z,"🎭 Moshing progress","{""progress"":27,""timestamp"":1654145.0100000054}"
2025-07-05T06:33:54.470Z,"🎭 Moshing progress","{""progress"":30,""timestamp"":1654478.3700000048}"
2025-07-05T06:33:54.803Z,"🎭 Moshing progress","{""progress"":32,""timestamp"":1654811.6800000072}"
2025-07-05T06:33:55.137Z,"🎭 Moshing progress","{""progress"":35,""timestamp"":1655145.0150000006}"
2025-07-05T06:33:55.470Z,"🎭 Moshing progress","{""progress"":37,""timestamp"":1655478.3400000036}"
2025-07-05T06:33:55.803Z,"🎭 Moshing progress","{""progress"":40,""timestamp"":1655811.6400000006}"
2025-07-05T06:33:56.137Z,"🎭 Moshing progress","{""progress"":42,""timestamp"":1656145.0200000107}"
2025-07-05T06:33:56.470Z,"🎭 Moshing progress","{""progress"":45,""timestamp"":1656478.350000009}"
2025-07-05T06:33:56.803Z,"🎭 Moshing progress","{""progress"":47,""timestamp"":1656811.675000012}"
2025-07-05T06:33:57.137Z,"🎭 Moshing progress","{""progress"":49,""timestamp"":1657145.0050000101}"
2025-07-05T06:33:57.470Z,"🎭 Moshing progress","{""progress"":52,""timestamp"":1657478.3350000083}"
