timestamp,message,data
2025-07-05T06:58:24.488Z,"🎭 Moshing progress","{""progress"":30,""timestamp"":3124502.6650000066}"
2025-07-05T06:58:24.821Z,"🎭 Moshing progress","{""progress"":32,""timestamp"":3124836.00500001}"
2025-07-05T06:58:25.155Z,"🎭 Moshing progress","{""progress"":35,""timestamp"":3125169.3200000077}"
2025-07-05T06:58:25.488Z,"🎭 Moshing progress","{""progress"":37,""timestamp"":3125502.7400000095}"
2025-07-05T06:58:25.820Z,"🎭 Moshing progress","{""progress"":40,""timestamp"":3125835.120000005}"
2025-07-05T06:58:26.154Z,"🎭 Moshing progress","{""progress"":42,""timestamp"":3126168.8150000125}"
2025-07-05T06:58:26.488Z,"🎭 Moshing progress","{""progress"":45,""timestamp"":3126503.055000007}"
2025-07-05T06:58:26.821Z,"🎭 Moshing progress","{""progress"":47,""timestamp"":3126835.675000012}"
2025-07-05T06:58:27.154Z,"🎭 Moshing progress","{""progress"":49,""timestamp"":3127168.580000013}"
2025-07-05T06:58:27.487Z,"🎭 Moshing progress","{""progress"":52,""timestamp"":3127501.8900000006}"
2025-07-05T06:58:27.820Z,"🎭 Moshing progress","{""progress"":54,""timestamp"":3127834.800000012}"
2025-07-05T06:58:28.154Z,"🎭 Moshing progress","{""progress"":57,""timestamp"":3128168.870000005}"
2025-07-05T06:58:28.488Z,"🎭 Moshing progress","{""progress"":59,""timestamp"":3128502.7600000054}"
2025-07-05T06:58:28.821Z,"🎭 Moshing progress","{""progress"":62,""timestamp"":3128835.795000002}"
2025-07-05T06:58:29.155Z,"🎭 Moshing progress","{""progress"":64,""timestamp"":3129169.3850000054}"
2025-07-05T06:58:29.488Z,"🎭 Moshing progress","{""progress"":67,""timestamp"":3129502.305000007}"
2025-07-05T06:58:29.821Z,"🎭 Moshing progress","{""progress"":69,""timestamp"":3129835.545000002}"
2025-07-05T06:58:29.994Z,"🎭 Moshing progress","{""progress"":70,""timestamp"":3130008.38000001}"
2025-07-05T06:58:34.363Z,"🎭 Moshing progress","{""progress"":80,""timestamp"":3134378.13000001}"
2025-07-05T06:58:34.370Z,"🎭 Moshing progress","{""progress"":85,""timestamp"":3134385.050000012}"
2025-07-05T06:58:38.374Z,"🔄 Periodic fetch check","{""totalVideosInPipeline"":4,""readyQueue"":0,""processingQueue"":1,""rawVideoQueue"":3,""rawAudioQueue"":5}"
2025-07-05T06:58:48.631Z,"🎭 Moshing progress","{""progress"":95,""timestamp"":3148645.9700000137}"
2025-07-05T06:58:48.633Z,"🎭 Moshing progress","{""progress"":100,""timestamp"":3148647.1850000024}"
2025-07-05T06:58:48.633Z,"🎭 Blends processing complete","{""processingTime"":""130260.95ms"",""finalDuration"":""5.1s"",""segmentsCount"":7,""audioConfigured"":true}"
2025-07-05T06:58:48.633Z,"🎵 Audio was chopped into video","{""audioId"":""raw-audio-1751698150615-250856"",""videoId"":""moshed-blends-1751698728633-1535674"",""audioIncluded"":true}"
2025-07-05T06:58:48.633Z,"📊 Stats updated after processing","{""videosProcessed"":4,""queueLength"":1,""audioIncluded"":true,""processingTime"":130260.95000000298}"
2025-07-05T06:58:48.633Z,"✅ Processed and queued video","{""processedVideoId"":""moshed-blends-1751698728633-1535674"",""audioId"":""raw-audio-1751698150615-250856"",""preset"":""blends"",""processingTime"":130260.95000000298,""queueLength"":1,""totalVideosProcessed"":4}"
2025-07-05T06:58:48.634Z,"🎭 Video queue updated","{""previousLength"":0,""newLength"":1,""addedVideo"":""moshed-blends-1751698728633-1535674"",""queueIds"":[""moshed-blends-1751698728633-1535674""],""audioIncluded"":true,""processingTime"":130260.95000000298,""preset"":""blends"",""videoDuration"":24}"
2025-07-05T06:58:48.634Z,"🎭 Video queue updated","{""previousLength"":0,""newLength"":1,""addedVideo"":""moshed-blends-1751698728633-1535674"",""queueIds"":[""moshed-blends-1751698728633-1535674""],""audioIncluded"":true,""processingTime"":130260.95000000298,""preset"":""blends"",""videoDuration"":24}"
2025-07-05T06:59:50.872Z,"🔄 Periodic fetch check","{""totalVideosInPipeline"":4,""readyQueue"":0,""processingQueue"":0,""rawVideoQueue"":4,""rawAudioQueue"":6}"
2025-07-05T07:00:20.875Z,"🎭 Added to processing queue","{""video"":""raw-video-1751698181391-6394054"",""audio"":""raw-audio-1751698181982-48544"",""preset"":{""name"":""Blends"",""type"":""blends""},""rawVideoQueueLength"":3,""rawAudioQueueLength"":5,""processingQueueLength"":1}"
2025-07-05T07:00:20.878Z,"🔄 Periodic fetch check","{""totalVideosInPipeline"":4,""readyQueue"":0,""processingQueue"":0,""rawVideoQueue"":4,""rawAudioQueue"":6}"
2025-07-05T07:00:20.881Z,"🎭 Processing queue item","{""video"":""raw-video-1751698181391-6394054"",""audio"":""raw-audio-1751698181982-48544"",""preset"":{""name"":""Blends"",""type"":""blends""},""queueLength"":1,""timestamp"":3240894.9400000125}"
2025-07-05T07:00:20.882Z,"🎭 Starting Blends processing","{""primaryVideo"":""raw-video-1751698181391-6394054"",""audio"":""raw-audio-1751698181982-48544"",""availableVideos"":3,""audioName"":""Rezzo_4.wav"",""timestamp"":3240896.0700000077}"
2025-07-05T07:00:20.883Z,"🎭 Step 1: Setting up FFmpeg","{""timestamp"":3240896.5}"
2025-07-05T07:00:20.884Z,"🎭 Step 2: Loading FFmpeg core","{""timestamp"":3240897.745000005}"
2025-07-05T07:00:21.016Z,"🎭 Step 3: FFmpeg loaded successfully","{""timestamp"":3241029.850000009}"
2025-07-05T07:00:21.016Z,"🎭 Step 4: Building Blends preset segments","{""timestamp"":3241030.0400000066}"
2025-07-05T07:00:21.016Z,"🎭 Step 5: Gathering available videos","{""availableVideosCount"":4,""rawVideoQueueLength"":3,""timestamp"":3241030.1600000113}"
2025-07-05T07:00:21.016Z,"🎭 Step 6: Processing videos","{""videosToProcess"":4,""timestamp"":3241030.25}"
2025-07-05T07:00:21.017Z,"🎭 Step 6.1: Processing video raw-video-1751698181391-6394054","{""videoIndex"":0,""videoId"":""raw-video-1751698181391-6394054"",""timestamp"":3241030.350000009}"
2025-07-05T07:00:21.017Z,"🎭 Step 6.1a: Processing main video","{""timestamp"":3241030.4350000024}"
2025-07-05T07:00:21.017Z,"🎭 Using cached blob for main video","{""timestamp"":3241030.530000001}"
2025-07-05T07:00:21.017Z,"🎭 Step 6.1b: Computing chunks for main video","{""timestamp"":3241030.7150000036}"
2025-07-05T07:05:22.650Z,"📹 Fetching raw video from Pexels","{""timestamp"":96.2199999988079}"
2025-07-05T07:05:22.651Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":96.53500001132488}"
2025-07-05T07:05:22.651Z,"📹 Fetching raw video from Pexels","{""timestamp"":96.68999999761581}"
2025-07-05T07:05:22.651Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":96.84000000357628}"
2025-07-05T07:05:22.651Z,"📹 Fetching raw video from Pexels","{""timestamp"":96.98000000417233}"
2025-07-05T07:05:22.651Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":97.12000000476837}"
2025-07-05T07:05:22.651Z,"📹 Fetching raw video from Pexels","{""timestamp"":97.28500001132488}"
2025-07-05T07:05:22.652Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":97.43500000238419}"
2025-07-05T07:05:22.652Z,"📹 Fetching raw video from Pexels","{""timestamp"":97.59000000357628}"
2025-07-05T07:05:22.652Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":97.87000000476837}"
2025-07-05T07:05:22.652Z,"📹 Fetching raw video from Pexels","{""timestamp"":98.12000000476837}"
2025-07-05T07:05:22.653Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":98.33500000834465}"
2025-07-05T07:05:22.653Z,"🚀 ForeverMosh component mounted","{""timestamp"":""2025-07-05T07:05:22.653Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36""}"
2025-07-05T07:05:22.653Z,"📹 Fetching raw video from Pexels","{""timestamp"":99.00500001013279}"
2025-07-05T07:05:22.653Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":99.15000000596046}"
2025-07-05T07:05:22.653Z,"📹 Fetching raw video from Pexels","{""timestamp"":99.31000000238419}"
2025-07-05T07:05:22.654Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":99.46500000357628}"
2025-07-05T07:05:22.654Z,"📹 Fetching raw video from Pexels","{""timestamp"":99.61500000953674}"
2025-07-05T07:05:22.654Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":99.75500001013279}"
2025-07-05T07:05:22.654Z,"📹 Fetching raw video from Pexels","{""timestamp"":99.91500000655651}"
2025-07-05T07:05:22.654Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":100.05500000715256}"
2025-07-05T07:05:22.654Z,"📹 Fetching raw video from Pexels","{""timestamp"":100.21000000834465}"
2025-07-05T07:05:22.655Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":100.3500000089407}"
2025-07-05T07:05:22.655Z,"📹 Fetching raw video from Pexels","{""timestamp"":100.50500001013279}"
2025-07-05T07:05:22.655Z,"🎵 Fetching raw audio from Freesound","{""timestamp"":100.6550000011921}"
2025-07-05T07:05:22.655Z,"🚀 ForeverMosh component mounted","{""timestamp"":""2025-07-05T07:05:22.655Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36""}"
2025-07-05T07:05:22.860Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699122860-186942"",""originalId"":186942,""duration"":10.1932,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:22.863Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699122863-38950"",""originalId"":38950,""duration"":14.3021,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:22.864Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699122864-33987"",""originalId"":33987,""duration"":42.7401,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:23.019Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123019-2711145"",""originalId"":2711145,""duration"":16,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":2174274}"
2025-07-05T07:05:23.048Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699123048-459977"",""originalId"":459977,""duration"":35.6713,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:23.063Z,"📹 Video added to raw queue","{""videoId"":""raw-video-1751699123062-3578233"",""originalId"":3578233,""duration"":55,""quality"":""hd"",""queueLength"":1,""blobCached"":true,""blobSize"":19030139}"
2025-07-05T07:05:23.146Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699123146-29870"",""originalId"":29870,""duration"":51.1478,""samplerate"":44100,""channels"":2,""queueLength"":1}"
2025-07-05T07:05:23.229Z,"🎵 Audio added to raw queue","{""audioId"":""raw-audio-1751699123229-36043"",""originalId"":36043,""duration"":40.4647,""samplerate"":44100,""channels"":2,""queueLength"":1}"
